start,h,actual_mw,forecast_mw,snaive_daily_mw,copy_yesterday_mw
2025-08-19 09:00:00,1,26981.0,25956.46823770956,26587.0,26587.0
2025-08-19 09:00:00,2,26713.0,25795.43558951567,26654.0,26654.0
2025-08-19 09:00:00,3,26401.0,25731.56994079009,26599.0,26599.0
2025-08-19 09:00:00,4,25943.0,25677.078856367883,26588.0,26588.0
2025-08-19 09:00:00,5,25487.0,25748.903792691384,26587.0,26587.0
2025-08-19 09:00:00,6,25076.0,25800.010747841447,26517.0,26517.0
2025-08-19 09:00:00,7,25180.0,25901.212907085057,26338.0,26338.0
2025-08-19 09:00:00,8,24899.0,25991.227879464157,26224.0,26224.0
2025-08-19 09:00:00,9,24543.0,26027.925506430125,26097.0,26097.0
2025-08-19 09:00:00,10,24390.0,25911.34150328648,25828.0,25828.0
2025-08-19 09:00:00,11,24465.0,25666.170701894185,25867.0,25867.0
2025-08-19 09:00:00,12,24416.0,25586.318380608413,26096.0,26096.0
2025-08-19 09:00:00,13,24612.0,25390.059713704544,26030.0,26030.0
2025-08-19 09:00:00,14,25765.0,25728.362943754724,26061.0,26061.0
2025-08-19 09:00:00,15,26478.0,25880.47219865313,26211.0,26211.0
2025-08-19 09:00:00,16,26929.0,26812.645929272407,26981.0,26981.0
2025-08-19 09:00:00,17,27432.0,27295.682909721123,27424.0,27424.0
2025-08-19 09:00:00,18,28271.0,28294.546525166916,28559.0,28559.0
2025-08-19 09:00:00,19,28085.0,28715.21522982277,28560.0,28560.0
2025-08-19 09:00:00,20,28214.0,28883.09138847407,28768.0,28768.0
2025-08-19 09:00:00,21,28027.0,28610.46348157541,28258.0,28258.0
2025-08-19 09:00:00,22,27864.0,28352.250811045044,27718.0,27718.0
2025-08-19 09:00:00,23,27737.0,28362.77865751779,27800.0,27800.0
2025-08-19 09:00:00,24,27451.0,28346.58417432108,27832.0,27832.0
2025-08-19 09:00:00,25,26872.0,28015.780975822963,27254.0,27254.0
2025-08-19 09:00:00,26,25988.0,27172.276667179623,26432.0,26432.0
2025-08-19 09:00:00,27,24801.0,25945.591566375435,25181.0,25181.0
2025-08-19 09:00:00,28,23164.0,24996.99429268958,23991.0,23991.0
2025-08-19 09:00:00,29,22367.0,23741.6832641713,22897.0,22897.0
2025-08-19 09:00:00,30,21257.0,22808.82399056824,22034.0,22034.0
2025-08-19 09:00:00,31,20753.0,21472.332389766503,21533.0,21533.0
2025-08-19 09:00:00,32,20656.0,21244.11520012788,21276.0,21276.0
2025-08-19 09:00:00,33,20331.0,20503.31186844055,20576.0,20576.0
2025-08-19 09:00:00,34,20056.0,20198.310605229348,20288.0,20288.0
2025-08-19 09:00:00,35,19596.0,20010.774140292953,20083.0,20083.0
2025-08-19 09:00:00,36,19155.0,19791.918424560306,19649.0,19649.0
2025-08-19 09:00:00,37,18739.0,20031.5206045536,19354.0,19354.0
2025-08-19 09:00:00,38,18354.0,19695.066884927426,19237.0,19237.0
2025-08-19 09:00:00,39,18571.0,19435.786344543845,18935.0,18935.0
2025-08-19 09:00:00,40,18604.0,19372.293149968194,18852.0,18852.0
2025-08-19 09:00:00,41,18738.0,19853.293414330998,19120.0,19120.0
2025-08-19 09:00:00,42,19424.0,20628.557784784578,19735.0,19735.0
2025-08-19 09:00:00,43,20790.0,21643.708833763332,20920.0,20920.0
2025-08-19 09:00:00,44,21599.0,23076.59096849455,22142.0,22142.0
2025-08-19 09:00:00,45,23378.0,24464.571757848582,23931.0,23931.0
2025-08-19 09:00:00,46,24510.0,24994.001769005987,24926.0,24926.0
2025-08-19 09:00:00,47,25885.0,26015.10967937555,26437.0,26437.0
2025-08-19 09:00:00,48,26134.0,26319.275319776403,26822.0,26822.0
2025-03-27 06:30:00,1,25823.0,27603.1261046538,27832.0,27832.0
2025-03-27 06:30:00,2,28683.0,28787.486108415556,29333.0,29333.0
2025-03-27 06:30:00,3,29241.0,29296.461867572558,29756.0,29756.0
2025-03-27 06:30:00,4,29645.0,29031.018595684378,29911.0,29911.0
2025-03-27 06:30:00,5,29484.0,28398.263452323823,29344.0,29344.0
2025-03-27 06:30:00,6,29261.0,28090.85426886256,28902.0,28902.0
2025-03-27 06:30:00,7,28432.0,27263.256124982927,28036.0,28036.0
2025-03-27 06:30:00,8,27507.0,26281.82512552873,26754.0,26754.0
2025-03-27 06:30:00,9,26618.0,25763.12594937321,25985.0,25985.0
2025-03-27 06:30:00,10,25534.0,25003.168699562062,25164.0,25164.0
2025-03-27 06:30:00,11,25074.0,24980.468138851153,24835.0,24835.0
2025-03-27 06:30:00,12,24790.0,25228.915188665538,25102.0,25102.0
2025-03-27 06:30:00,13,24617.0,24999.770740831318,24683.0,24683.0
2025-03-27 06:30:00,14,24579.0,24635.951813434545,24121.0,24121.0
2025-03-27 06:30:00,15,24271.0,24460.416352177173,23625.0,23625.0
2025-03-27 06:30:00,16,24231.0,23851.27174911214,23268.0,23268.0
2025-03-27 06:30:00,17,24255.0,23941.506939076902,23317.0,23317.0
2025-03-27 06:30:00,18,24492.0,24112.0962842513,23870.0,23870.0
2025-03-27 06:30:00,19,25917.0,25182.284764682303,25142.0,25142.0
2025-03-27 06:30:00,20,27055.0,26638.75533627139,26858.0,26858.0
2025-03-27 06:30:00,21,29044.0,28394.40640766527,28944.0,28944.0
2025-03-27 06:30:00,22,30868.0,30544.722120416194,31320.0,31320.0
2025-03-27 06:30:00,23,31793.0,31749.223564428856,32909.0,32909.0
2025-03-27 06:30:00,24,32339.0,32608.41475278543,33940.0,33940.0
2025-03-27 06:30:00,25,32938.0,33475.471974579035,34895.0,34895.0
2025-03-27 06:30:00,26,33226.0,33678.8864323884,35511.0,35511.0
2025-03-27 06:30:00,27,32641.0,33988.945391191315,34919.0,34919.0
2025-03-27 06:30:00,28,31311.0,32313.616699197748,33749.0,33749.0
2025-03-27 06:30:00,29,30054.0,31708.145785332796,32547.0,32547.0
2025-03-27 06:30:00,30,28524.0,30287.322420615314,30780.0,30780.0
2025-03-27 06:30:00,31,26652.0,28867.917165108694,28809.0,28809.0
2025-03-27 06:30:00,32,25227.0,27814.46029947398,27234.0,27234.0
2025-03-27 06:30:00,33,23684.0,26224.173596430694,25849.0,25849.0
2025-03-27 06:30:00,34,22077.0,24866.720820392147,24432.0,24432.0
2025-03-27 06:30:00,35,21459.0,23899.324103887855,23361.0,23361.0
2025-03-27 06:30:00,36,21548.0,23182.66662820191,23546.0,23546.0
2025-03-27 06:30:00,37,21879.0,23107.846452947397,23819.0,23819.0
2025-03-27 06:30:00,38,21484.0,23266.62607786785,23455.0,23455.0
2025-03-27 06:30:00,39,20891.0,22130.10514000731,22886.0,22886.0
2025-03-27 06:30:00,40,20736.0,21795.87383068444,22333.0,22333.0
2025-03-27 06:30:00,41,20060.0,21620.71360592569,21961.0,21961.0
2025-03-27 06:30:00,42,20031.0,21368.8597773887,21488.0,21488.0
2025-03-27 06:30:00,43,20071.0,21053.614214077646,21391.0,21391.0
2025-03-27 06:30:00,44,19862.0,20847.036766170433,21183.0,21183.0
2025-03-27 06:30:00,45,19646.0,21027.288603408768,21328.0,21328.0
2025-03-27 06:30:00,46,20243.0,21091.076050106654,21548.0,21548.0
2025-03-27 06:30:00,47,21117.0,21874.189390051684,22346.0,22346.0
2025-03-27 06:30:00,48,23131.0,24100.25425841495,24569.0,24569.0
2025-05-14 07:30:00,1,24228.0,25091.739901866018,24570.0,24570.0
2025-05-14 07:30:00,2,24055.0,25148.83703339153,24173.0,24173.0
2025-05-14 07:30:00,3,23308.0,24511.702277072014,23489.0,23489.0
2025-05-14 07:30:00,4,22727.0,23822.324252146544,22705.0,22705.0
2025-05-14 07:30:00,5,21537.0,23314.430480057712,21994.0,21994.0
2025-05-14 07:30:00,6,20228.0,22996.904158619684,20985.0,20985.0
2025-05-14 07:30:00,7,19501.0,22169.495048917473,20234.0,20234.0
2025-05-14 07:30:00,8,19118.0,22167.449054551253,19603.0,19603.0
2025-05-14 07:30:00,9,18654.0,22027.170058503718,19336.0,19336.0
2025-05-14 07:30:00,10,18433.0,21872.268857626426,19427.0,19427.0
2025-05-14 07:30:00,11,18405.0,22074.48875467694,19097.0,19097.0
2025-05-14 07:30:00,12,18035.0,21783.451239040725,18847.0,18847.0
2025-05-14 07:30:00,13,17849.0,21786.42710454253,18808.0,18808.0
2025-05-14 07:30:00,14,17871.0,21694.45648419301,18662.0,18662.0
2025-05-14 07:30:00,15,17706.0,21736.17153556022,18987.0,18987.0
2025-05-14 07:30:00,16,18230.0,21784.063696428984,19135.0,19135.0
2025-05-14 07:30:00,17,19201.0,22268.955212769295,20040.0,20040.0
2025-05-14 07:30:00,18,20024.0,22517.153744324823,20926.0,20926.0
2025-05-14 07:30:00,19,21524.0,23663.17099025816,22275.0,22275.0
2025-05-14 07:30:00,20,23410.0,25372.36214973365,23839.0,23839.0
2025-05-14 07:30:00,21,25054.0,26033.62932738015,25137.0,25137.0
2025-05-14 07:30:00,22,26125.0,27150.814152398536,26145.0,26145.0
2025-05-14 07:30:00,23,26901.0,27936.451775671918,27052.0,27052.0
2025-05-14 07:30:00,24,27384.0,28037.269659413232,27252.0,27252.0
2025-05-14 07:30:00,25,27574.0,28209.83481525813,27609.0,27609.0
2025-05-14 07:30:00,26,27608.0,28481.082880901697,27667.0,27667.0
2025-05-14 07:30:00,27,27613.0,28216.661880262178,27233.0,27233.0
2025-05-14 07:30:00,28,27807.0,28135.304987832904,27321.0,27321.0
2025-05-14 07:30:00,29,27186.0,27585.78380343662,27101.0,27101.0
2025-05-14 07:30:00,30,25973.0,26477.883120300867,25686.0,25686.0
2025-05-14 07:30:00,31,24638.0,24922.924487025895,24313.0,24313.0
2025-05-14 07:30:00,32,22604.0,23433.360062202526,22705.0,22705.0
2025-05-14 07:30:00,33,21497.0,22212.16943545617,21612.0,21612.0
2025-05-14 07:30:00,34,20766.0,21101.34729538573,21171.0,21171.0
2025-05-14 07:30:00,35,20490.0,20843.726224864924,20553.0,20553.0
2025-05-14 07:30:00,36,20003.0,20606.12685579205,20266.0,20266.0
2025-05-14 07:30:00,37,19790.0,20619.223147915392,20248.0,20248.0
2025-05-14 07:30:00,38,19458.0,20425.64204606627,19919.0,19919.0
2025-05-14 07:30:00,39,19333.0,19951.83837713645,19578.0,19578.0
2025-05-14 07:30:00,40,19290.0,19670.80874073713,19234.0,19234.0
2025-05-14 07:30:00,41,19222.0,19625.06089881197,19157.0,19157.0
2025-05-14 07:30:00,42,19057.0,19287.602641959824,18760.0,18760.0
2025-05-14 07:30:00,43,19069.0,19078.181299803364,18557.0,18557.0
2025-05-14 07:30:00,44,19340.0,19140.49459419625,18698.0,18698.0
2025-05-14 07:30:00,45,20086.0,19860.311567950557,19274.0,19274.0
2025-05-14 07:30:00,46,21780.0,21132.957692540353,21004.0,21004.0
2025-05-14 07:30:00,47,23070.0,22784.59940321626,22285.0,22285.0
2025-05-14 07:30:00,48,24953.0,24631.737667164118,23852.0,23852.0
2025-03-27 10:30:00,1,26618.0,25773.738040610548,25985.0,25985.0
2025-03-27 10:30:00,2,25534.0,25072.961023084332,25164.0,25164.0
2025-03-27 10:30:00,3,25074.0,25008.27169300716,24835.0,24835.0
2025-03-27 10:30:00,4,24790.0,25285.910108294163,25102.0,25102.0
2025-03-27 10:30:00,5,24617.0,24876.65665165401,24683.0,24683.0
2025-03-27 10:30:00,6,24579.0,24632.83657773819,24121.0,24121.0
2025-03-27 10:30:00,7,24271.0,24460.416352177173,23625.0,23625.0
2025-03-27 10:30:00,8,24231.0,24024.289628192022,23268.0,23268.0
2025-03-27 10:30:00,9,24255.0,24144.507060408738,23317.0,23317.0
2025-03-27 10:30:00,10,24492.0,24446.431349116654,23870.0,23870.0
2025-03-27 10:30:00,11,25917.0,25400.28803910787,25142.0,25142.0
2025-03-27 10:30:00,12,27055.0,26671.417601551504,26858.0,26858.0
2025-03-27 10:30:00,13,29044.0,28433.286599557436,28944.0,28944.0
2025-03-27 10:30:00,14,30868.0,30541.69533649699,31320.0,31320.0
2025-03-27 10:30:00,15,31793.0,31711.74099137277,32909.0,32909.0
2025-03-27 10:30:00,16,32339.0,32610.588424790014,33940.0,33940.0
2025-03-27 10:30:00,17,32938.0,33463.531815211536,34895.0,34895.0
2025-03-27 10:30:00,18,33226.0,33807.910891695334,35511.0,35511.0
2025-03-27 10:30:00,19,32641.0,33995.801522292124,34919.0,34919.0
2025-03-27 10:30:00,20,31311.0,32352.53536150686,33749.0,33749.0
2025-03-27 10:30:00,21,30054.0,31765.108853511567,32547.0,32547.0
2025-03-27 10:30:00,22,28524.0,30330.60121801152,30780.0,30780.0
2025-03-27 10:30:00,23,26652.0,28862.2159064363,28809.0,28809.0
2025-03-27 10:30:00,24,25227.0,27833.42328914287,27234.0,27234.0
2025-03-27 10:30:00,25,23684.0,26224.173596430694,25849.0,25849.0
2025-03-27 10:30:00,26,22077.0,24866.720820392147,24432.0,24432.0
2025-03-27 10:30:00,27,21459.0,23899.324103887855,23361.0,23361.0
2025-03-27 10:30:00,28,21548.0,23182.66662820191,23546.0,23546.0
2025-03-27 10:30:00,29,21879.0,23107.846452947397,23819.0,23819.0
2025-03-27 10:30:00,30,21484.0,23239.138049376223,23455.0,23455.0
2025-03-27 10:30:00,31,20891.0,22130.10514000731,22886.0,22886.0
2025-03-27 10:30:00,32,20736.0,21801.33893883602,22333.0,22333.0
2025-03-27 10:30:00,33,20060.0,21617.20573968737,21961.0,21961.0
2025-03-27 10:30:00,34,20031.0,21375.97311922308,21488.0,21488.0
2025-03-27 10:30:00,35,20071.0,21053.614214077646,21391.0,21391.0
2025-03-27 10:30:00,36,19862.0,20845.138494226398,21183.0,21183.0
2025-03-27 10:30:00,37,19646.0,21027.288603408768,21328.0,21328.0
2025-03-27 10:30:00,38,20243.0,21091.076050106654,21548.0,21548.0
2025-03-27 10:30:00,39,21117.0,21806.766701909448,22346.0,22346.0
2025-03-27 10:30:00,40,23131.0,24100.25425841495,24569.0,24569.0
2025-03-27 10:30:00,41,24657.0,25513.947523128034,25823.0,25823.0
2025-03-27 10:30:00,42,27403.0,27817.773787134418,28683.0,28683.0
2025-03-27 10:30:00,43,27997.0,28323.06885223287,29241.0,29241.0
2025-03-27 10:30:00,44,27742.0,28612.70406097911,29645.0,29645.0
2025-03-27 10:30:00,45,26741.0,28436.333700798627,29484.0,29484.0
2025-03-27 10:30:00,46,26286.0,28362.31087629901,29261.0,29261.0
2025-03-27 10:30:00,47,25192.0,27870.09110751444,28432.0,28432.0
2025-03-27 10:30:00,48,24584.0,26788.41370279724,27507.0,27507.0
2025-02-05 20:00:00,1,38820.0,36349.5391088055,36103.0,36103.0
2025-02-05 20:00:00,2,37873.0,35360.773886740884,34711.0,34711.0
2025-02-05 20:00:00,3,36014.0,33131.57894735126,32714.0,32714.0
2025-02-05 20:00:00,4,34326.0,31661.851525386006,31232.0,31232.0
2025-02-05 20:00:00,5,32336.0,29392.374921278508,29247.0,29247.0
2025-02-05 20:00:00,6,30794.0,27537.96414215307,27540.0,27540.0
2025-02-05 20:00:00,7,28911.0,26281.117756710428,25934.0,25934.0
2025-02-05 20:00:00,8,27979.0,25981.517823257578,25067.0,25067.0
2025-02-05 20:00:00,9,27862.0,25299.894534396706,25104.0,25104.0
2025-02-05 20:00:00,10,28446.0,25808.182121617567,25722.0,25722.0
2025-02-05 20:00:00,11,28155.0,25594.900442241058,25346.0,25346.0
2025-02-05 20:00:00,12,27544.0,25335.765606296045,24833.0,24833.0
2025-02-05 20:00:00,13,27025.0,24955.39341102534,24358.0,24358.0
2025-02-05 20:00:00,14,26967.0,24882.484030655796,24225.0,24225.0
2025-02-05 20:00:00,15,26593.0,24835.208376897204,23815.0,23815.0
2025-02-05 20:00:00,16,26045.0,24623.127163242054,23531.0,23531.0
2025-02-05 20:00:00,17,25802.0,24241.300292851472,23168.0,23168.0
2025-02-05 20:00:00,18,25836.0,24285.616785432445,23168.0,23168.0
2025-02-05 20:00:00,19,26353.0,25197.83125090804,24005.0,24005.0
2025-02-05 20:00:00,20,27540.0,25799.454730411508,25290.0,25290.0
2025-02-05 20:00:00,21,30241.0,28025.583492834874,28084.0,28084.0
2025-02-05 20:00:00,22,32934.0,31311.824518887854,31064.0,31064.0
2025-02-05 20:00:00,23,35824.0,34123.93549496793,34034.0,34034.0
2025-02-05 20:00:00,24,37073.0,34895.54259086637,35480.0,35480.0
2025-02-05 20:00:00,25,39460.0,35932.67783612279,37063.0,37063.0
2025-02-05 20:00:00,26,39350.0,35822.78952424151,36940.0,36940.0
2025-02-05 20:00:00,27,38890.0,35874.02607189088,37088.0,37088.0
2025-02-05 20:00:00,28,38104.0,35190.903424544136,36443.0,36443.0
2025-02-05 20:00:00,29,36968.0,35000.2318360091,35862.0,35862.0
2025-02-05 20:00:00,30,35991.0,35582.99475257529,35449.0,35449.0
2025-02-05 20:00:00,31,35059.0,35334.491250959174,34705.0,34705.0
2025-02-05 20:00:00,32,34471.0,34980.252536625616,34364.0,34364.0
2025-02-05 20:00:00,33,34168.0,35473.921951368466,34889.0,34889.0
2025-02-05 20:00:00,34,33931.0,35600.033712348835,35107.0,35107.0
2025-02-05 20:00:00,35,33763.0,35447.22741803437,34832.0,34832.0
2025-02-05 20:00:00,36,33208.0,35162.77285207008,35251.0,35251.0
2025-02-05 20:00:00,37,33481.0,35151.237613085694,35281.0,35281.0
2025-02-05 20:00:00,38,33762.0,35586.413095613185,35867.0,35867.0
2025-02-05 20:00:00,39,34978.0,35744.179985720315,35980.0,35980.0
2025-02-05 20:00:00,40,36361.0,36457.74021872191,36982.0,36982.0
2025-02-05 20:00:00,41,38021.0,38782.140924999934,38643.0,38643.0
2025-02-05 20:00:00,42,39429.0,39528.10092313374,39787.0,39787.0
2025-02-05 20:00:00,43,40380.0,40290.94286572872,40679.0,40679.0
2025-02-05 20:00:00,44,41026.0,40982.085087914995,41580.0,41580.0
2025-02-05 20:00:00,45,41681.0,41536.76956131543,41638.0,41638.0
2025-02-05 20:00:00,46,41611.0,41089.76358842654,41287.0,41287.0
2025-02-05 20:00:00,47,41206.0,40603.955949193834,40766.0,40766.0
2025-02-05 20:00:00,48,40151.0,39302.8939796351,39817.0,39817.0
2025-02-19 04:00:00,1,24599.0,26117.132286195338,25581.0,25581.0
2025-02-19 04:00:00,2,24556.0,26280.876502773903,25728.0,25728.0
2025-02-19 04:00:00,3,24899.0,26794.275675833145,26226.0,26226.0
2025-02-19 04:00:00,4,25919.0,27341.891408346346,27360.0,27360.0
2025-02-19 04:00:00,5,28159.0,29766.84919258771,29534.0,29534.0
2025-02-19 04:00:00,6,30656.0,32041.466472294254,31135.0,31135.0
2025-02-19 04:00:00,7,33649.0,34391.969054672874,33261.0,33261.0
2025-02-19 04:00:00,8,34872.0,35494.380549567424,34839.0,34839.0
2025-02-19 04:00:00,9,37473.0,37228.02997201203,37371.0,37371.0
2025-02-19 04:00:00,10,37964.0,37146.9699375983,37469.0,37469.0
2025-02-19 04:00:00,11,38991.0,37156.50679308291,37750.0,37750.0
2025-02-19 04:00:00,12,38726.0,36620.97479364371,36389.0,36389.0
2025-02-19 04:00:00,13,38674.0,36653.88918387871,35939.0,35939.0
2025-02-19 04:00:00,14,38494.0,36113.52076788784,34936.0,34936.0
2025-02-19 04:00:00,15,38331.0,36394.28359688895,34284.0,34284.0
2025-02-19 04:00:00,16,38448.0,36499.898563293136,33718.0,33718.0
2025-02-19 04:00:00,17,38537.0,36483.0872832672,33647.0,33647.0
2025-02-19 04:00:00,18,38917.0,36447.24195238431,33358.0,33358.0
2025-02-19 04:00:00,19,38897.0,36326.52337997228,33377.0,33377.0
2025-02-19 04:00:00,20,38352.0,36131.87725704603,33505.0,33505.0
2025-02-19 04:00:00,21,38378.0,35927.68937786368,33535.0,33535.0
2025-02-19 04:00:00,22,38543.0,36068.02342663278,33699.0,33699.0
2025-02-19 04:00:00,23,38154.0,36274.68973105747,34448.0,34448.0
2025-02-19 04:00:00,24,38633.0,37419.01584632511,36457.0,36457.0
2025-02-19 04:00:00,25,38916.0,38340.38114915632,37103.0,37103.0
2025-02-19 04:00:00,26,39985.0,39763.16827270668,38673.0,38673.0
2025-02-19 04:00:00,27,41154.0,40831.65066493697,40489.0,40489.0
2025-02-19 04:00:00,28,41586.0,42195.23482374661,41611.0,41611.0
2025-02-19 04:00:00,29,41605.0,42327.770463488705,42166.0,42166.0
2025-02-19 04:00:00,30,40985.0,42199.084489677545,41843.0,41843.0
2025-02-19 04:00:00,31,40510.0,41443.48055156626,40989.0,40989.0
2025-02-19 04:00:00,32,39304.0,39857.410897890826,39686.0,39686.0
2025-02-19 04:00:00,33,37528.0,39040.562212946585,38440.0,38440.0
2025-02-19 04:00:00,34,35906.0,37975.69669415649,37014.0,37014.0
2025-02-19 04:00:00,35,33826.0,36040.52652346305,35226.0,35226.0
2025-02-19 04:00:00,36,31909.0,34716.06522446639,33508.0,33508.0
2025-02-19 04:00:00,37,29719.0,32375.88112631887,31550.0,31550.0
2025-02-19 04:00:00,38,27802.0,30751.325818561032,29630.0,29630.0
2025-02-19 04:00:00,39,26067.0,28685.30823917033,27756.0,27756.0
2025-02-19 04:00:00,40,25415.0,27679.20901549794,27444.0,27444.0
2025-02-19 04:00:00,41,24860.0,27582.223414238553,27340.0,27340.0
2025-02-19 04:00:00,42,25776.0,28010.7804621506,27531.0,27531.0
2025-02-19 04:00:00,43,25045.0,27566.622730553172,26940.0,26940.0
2025-02-19 04:00:00,44,24349.0,26787.922726748344,26312.0,26312.0
2025-02-19 04:00:00,45,23618.0,26497.86395038236,25813.0,25813.0
2025-02-19 04:00:00,46,23251.0,26428.405692291995,25784.0,25784.0
2025-02-19 04:00:00,47,22601.0,25589.487381751802,25273.0,25273.0
2025-02-19 04:00:00,48,22435.0,25531.138883844586,24943.0,24943.0
2025-03-30 16:30:00,1,21905.68085106383,25946.045918824184,25881.0,25881.0
2025-03-30 16:30:00,2,23920.787234042546,26549.938426559078,27642.0,27642.0
2025-03-30 16:30:00,3,25763.234042553187,27249.838548478085,28724.0,28724.0
2025-03-30 16:30:00,4,27385.63829787234,28321.4554825881,29452.0,29452.0
2025-03-30 16:30:00,5,28816.382978723403,28956.325881348555,29686.0,29686.0
2025-03-30 16:30:00,6,29695.51063829787,28440.664823012772,29564.0,29564.0
2025-03-30 16:30:00,7,30077.78723404256,27877.972588391924,28742.0,28742.0
2025-03-30 16:30:00,8,30327.25531914893,28276.47907191051,27802.0,27802.0
2025-03-30 16:30:00,9,29720.93617021277,27849.44536788963,26967.0,26967.0
2025-03-30 16:30:00,10,28692.638297872345,27678.06797026971,25824.0,25824.0
2025-03-30 16:30:00,11,27871.89361702128,26440.87365098623,24809.0,24809.0
2025-03-30 16:30:00,12,26941.82978723404,25147.959488297158,23438.0,23438.0
2025-03-30 16:30:00,13,25675.82978723405,24311.392462727916,22316.0,22316.0
2025-03-30 16:30:00,14,24100.04255319149,22965.90016001352,20836.0,20836.0
2025-03-30 16:30:00,15,23516.0,21998.497698900424,20209.0,20209.0
2025-03-30 16:30:00,16,22914.0,22469.260841798798,20203.0,20203.0
2025-03-30 16:30:00,17,22363.0,22400.87255094228,20607.042553191488,20607.042553191488
2025-03-30 16:30:00,18,22408.0,21958.265343760464,20127.297872340427,20127.297872340427
2025-03-30 16:30:00,19,22616.0,21522.025061064036,19747.76595744681,19747.76595744681
2025-03-30 16:30:00,20,22688.0,20909.405716294164,19226.021276595744,19226.021276595744
2025-03-30 16:30:00,21,22222.0,20074.386231899272,18855.042553191488,18855.042553191488
2025-03-30 16:30:00,22,21881.0,19975.772552803195,18333.44680851064,18333.44680851064
2025-03-30 16:30:00,23,21540.0,19616.70192006719,17903.36170212766,17903.36170212766
2025-03-30 16:30:00,24,21652.0,19640.583394208297,17890.872340425532,17890.872340425532
2025-03-30 16:30:00,25,21628.0,19688.250615088247,17782.72340425532,17782.72340425532
2025-03-30 16:30:00,26,21934.0,20074.695009300765,17870.425531914894,17870.425531914894
2025-03-30 16:30:00,27,22940.0,21461.32075178114,18166.91489361702,18166.91489361702
2025-03-30 16:30:00,28,24779.0,23084.117055109517,18675.936170212764,18675.936170212764
2025-03-30 16:30:00,29,26784.0,24810.42964646801,19222.06382978724,19222.06382978724
